client_id,cons_price_idx,euribor_three_months
9855,92.649,0.716
9856,92.649,0.715
9857,92.649,0.715
9858,92.649,0.715
9859,92.649,0.715
9860,92.649,0.715
9861,92.649,0.715
9862,92.649,0.715
9863,92.649,0.715
9864,92.649,0.715
9865,92.649,0.715
9866,92.649,0.715
9867,92.649,0.715
9868,92.649,0.715
9869,92.649,0.715
9870,92.649,0.715
9871,92.649,0.715
9872,92.649,0.715
9873,92.649,0.715
9874,92.649,0.715
9875,92.649,0.715
9876,92.649,0.715
9877,92.649,0.715
9878,92.649,0.715
9879,92.649,0.715
9880,92.649,0.715
9881,92.649,0.715
9882,92.649,0.715
9883,92.649,0.715
9884,92.649,0.715
9885,92.649,0.715
9886,92.649,0.715
9887,92.649,0.715
9888,92.649,0.715
9889,92.649,0.715
9890,92.649,0.715
9891,92.649,0.715
9892,92.649,0.715
9893,92.649,0.715
9894,92.649,0.715
9895,92.649,0.715
9896,92.649,0.715
9897,92.649,0.715
9898,92.649,0.715
9899,92.649,0.715
9900,92.649,0.715
9901,92.649,0.715
9902,92.649,0.715
9903,92.649,0.715
9904,92.649,0.715
9905,92.649,0.715
9906,92.649,0.715
9907,92.649,0.715
9908,92.649,0.715
9909,92.649,0.715
9910,92.649,0.715
9911,92.649,0.715
9912,92.649,0.715
9913,92.649,0.715
9914,92.649,0.715
9915,92.649,0.715
9916,92.649,0.715
9917,92.649,0.715
9918,92.649,0.715
9919,92.649,0.715
9920,92.649,0.715
9921,92.649,0.715
9922,92.649,0.715
9923,92.649,0.715
9924,92.649,0.715
9925,92.649,0.715
9926,92.649,0.715
9927,92.649,0.714
9928,92.649,0.714
9929,92.649,0.714
9930,92.649,0.714
9931,92.649,0.714
9932,92.649,0.714
9933,92.649,0.714
9934,92.649,0.714
9935,92.649,0.714
9936,92.649,0.714
9937,92.649,0.714
9938,92.649,0.714
9939,92.649,0.714
9940,92.649,0.714
9941,92.649,0.714
9942,92.649,0.714
9943,92.649,0.714
9944,92.649,0.714
9945,92.649,0.714
9946,92.649,0.714
9947,92.649,0.714
9948,92.649,0.714
9949,92.649,0.714
9950,92.649,0.714
9951,92.649,0.714
9952,92.649,0.714
9953,92.649,0.714
9954,92.649,0.714
9955,92.649,0.714
9956,92.649,0.714
9957,92.649,0.714
9958,92.649,0.714
9959,92.649,0.714
9960,92.649,0.714
9961,92.649,0.714
9962,92.649,0.714
9963,92.649,0.714
9964,92.649,0.714
9965,92.649,0.714
9966,92.649,0.714
9967,92.649,0.714
9968,92.649,0.714
9969,92.649,0.714
9970,92.649,0.714
9971,92.649,0.714
9972,92.649,0.714
9973,92.649,0.714
9974,92.649,0.714
9975,92.649,0.714
9976,92.649,0.714
9977,92.649,0.714
9978,92.649,0.714
9979,92.649,0.714
9980,92.649,0.714
9981,92.649,0.714
9982,92.649,0.714
9983,92.649,0.714
9984,92.649,0.714
9985,92.649,0.714
9986,92.649,0.714
9987,92.649,0.714
9988,92.649,0.714
9989,92.649,0.714
9990,92.649,0.714
9991,92.649,0.714
9992,92.649,0.714
9993,92.649,0.714
9994,92.649,0.714
9995,92.649,0.714
9996,92.649,0.714
9997,92.649,0.714
9998,92.649,0.714
9999,92.649,0.714
10000,92.649,0.714
10001,92.649,0.714
10002,92.649,0.714
10003,92.649,0.714
10004,92.649,0.714
10005,92.649,0.714
10006,92.649,0.714
10007,92.649,0.714
10008,92.649,0.714
10009,92.649,0.714
10010,92.649,0.714
10011,92.649,0.714
10012,92.649,0.714
10013,92.649,0.714
10014,92.649,0.714
10015,92.649,0.714
10016,92.649,0.714
10017,92.649,0.714
10018,92.649,0.714
10019,92.649,0.714
10020,92.649,0.714
10021,92.649,0.714
10022,92.649,0.714
10023,92.649,0.714
10024,92.649,0.714
10025,92.649,0.714
10026,92.649,0.714
10027,92.649,0.714
10028,92.649,0.714
10029,92.649,0.714
10030,92.649,0.714
10031,92.649,0.714
10032,92.649,0.714
10033,92.649,0.714
10034,92.649,0.714
10035,92.649,0.714
10036,92.649,0.714
10037,92.649,0.714
10038,92.649,0.714
10039,92.649,0.714
10040,92.649,0.714
10041,92.649,0.714
10042,92.649,0.714
10043,92.649,0.714
10044,92.649,0.714
10045,92.649,0.714
10046,92.649,0.714
10047,92.649,0.714
10048,92.649,0.714
10049,92.649,0.714
10050,92.649,0.714
10051,92.649,0.714
10052,92.649,0.714
10053,92.649,0.715
10054,92.649,0.715
10055,92.649,0.715
10056,92.649,0.715
10057,92.649,0.715
10058,92.649,0.715
10059,92.649,0.715
10060,92.649,0.715
10061,92.649,0.715
10062,92.649,0.715
10063,92.649,0.715
10064,92.649,0.715
10065,92.649,0.715
10066,92.649,0.715
10067,92.649,0.715
10068,92.649,0.716
10069,92.649,0.716
10070,92.649,0.716
10071,92.649,0.716
10072,92.649,0.716
10073,92.649,0.716
10074,92.649,0.716
10075,92.649,0.716
10076,92.649,0.716
10077,92.649,0.716
10078,92.649,0.716
10079,92.649,0.716
10080,92.649,0.716
10081,92.649,0.716
10082,92.649,0.716
10083,92.649,0.716
10084,92.649,0.716
10085,92.649,0.716
10086,92.649,0.716
10087,92.649,0.716
10088,92.649,0.716
10089,92.649,0.716
10090,92.649,0.716
10091,92.649,0.716
10092,92.649,0.716
10093,92.649,0.716
10094,92.649,0.716
10095,92.649,0.716
10096,92.649,0.716
10097,92.649,0.716
10098,92.649,0.716
10099,92.649,0.716
10100,92.649,0.716
10101,92.649,0.716
10102,92.649,0.716
10103,92.649,0.716
10104,92.649,0.716
10105,92.649,0.716
10106,92.649,0.716
10107,92.649,0.716
10108,92.649,0.718
10109,92.649,0.718
10110,92.649,0.718
10111,92.649,0.718
10112,92.649,0.718
10113,92.649,0.718
10114,92.649,0.718
10115,92.649,0.718
10116,92.649,0.719
10117,92.649,0.719
10118,92.649,0.719
10119,92.649,0.719
10120,92.649,0.719
10121,92.649,0.719
10122,92.649,0.719
10123,92.649,0.719
10124,92.649,0.719
10125,92.649,0.719
10126,92.713,0.721
10127,92.713,0.721
10128,92.713,0.721
10129,92.713,0.721
10130,92.713,0.721
10131,92.713,0.721
10132,92.713,0.72
10133,92.713,0.72
10134,92.713,0.72
10135,92.713,0.72
10136,92.713,0.72
10137,92.713,0.72
10138,92.713,0.72
10139,92.713,0.72
10140,92.713,0.72
10141,92.713,0.72
10142,92.713,0.72
10143,92.713,0.718
10144,92.713,0.718
10145,92.713,0.718
10146,92.713,0.718
10147,92.713,0.718
10148,92.713,0.718
10149,92.713,0.718
10150,92.713,0.718
10151,92.713,0.718
10152,92.713,0.718
10153,92.713,0.717
10154,92.713,0.717
10155,92.713,0.717
10156,92.713,0.717
10157,92.713,0.717
10158,92.713,0.717
10159,92.713,0.717
10160,92.713,0.717
10161,92.713,0.717
10162,92.713,0.717
10163,92.713,0.717
10164,92.713,0.717
10165,92.713,0.717
10166,92.713,0.717
10167,92.713,0.717
10168,92.713,0.717
10169,92.713,0.717
10170,92.713,0.717
10171,92.713,0.715
10172,92.713,0.715
10173,92.713,0.715
10174,92.713,0.715
10175,92.713,0.715
10176,92.713,0.715
10177,92.713,0.715
10178,92.713,0.715
10179,92.713,0.715
10180,92.713,0.715
10181,92.713,0.715
10182,92.713,0.715
10183,92.713,0.715
10184,92.713,0.715
10185,92.713,0.715
10186,92.713,0.715
10187,92.713,0.715
10188,92.713,0.714
10189,92.713,0.714
10190,92.713,0.714
10191,92.713,0.714
10192,92.713,0.714
10193,92.713,0.714
10194,92.713,0.714
10195,92.713,0.714
10196,92.713,0.714
10197,92.713,0.714
10198,92.713,0.714
10199,92.713,0.714
10200,92.713,0.714
10201,92.713,0.715
10202,92.713,0.715
10203,92.713,0.715
10204,92.713,0.715
10205,92.713,0.715
10206,92.713,0.715
10207,92.713,0.715
10208,92.713,0.715
10209,92.713,0.715
10210,92.713,0.715
10211,92.713,0.715
10212,92.713,0.715
10213,92.713,0.715
10214,92.713,0.715
10215,92.713,0.715
10216,92.713,0.715
10217,92.713,0.715
10218,92.713,0.715
10219,92.713,0.715
10220,92.713,0.715
10221,92.713,0.712
10222,92.713,0.712
10223,92.713,0.712
10224,92.713,0.712
10225,92.713,0.712
10226,92.713,0.712
10227,92.713,0.712
10228,92.713,0.712
10229,92.713,0.712
10230,92.713,0.712
10231,92.713,0.71
10232,92.713,0.71
10233,92.713,0.71
10234,92.713,0.71
10235,92.713,0.71
10236,92.713,0.71
10237,92.713,0.71
10238,92.713,0.71
10239,92.713,0.71
10240,92.713,0.709
10241,92.713,0.709
10242,92.713,0.709
10243,92.713,0.709
10244,92.713,0.709
10245,92.713,0.709
10246,92.713,0.709
10247,92.713,0.709
10248,92.713,0.708
10249,92.713,0.708
10250,92.713,0.708
10251,92.713,0.708
10252,92.713,0.708
10253,92.713,0.708
10254,92.713,0.706
10255,92.713,0.706
10256,92.713,0.706
10257,92.713,0.707
10258,92.713,0.707
10259,92.713,0.707
10260,92.713,0.707
10261,92.713,0.707
10262,92.713,0.707
10263,92.713,0.707
10264,92.713,0.707
10265,92.713,0.707
10266,92.713,0.706
10267,92.713,0.706
10268,92.713,0.706
10269,92.713,0.706
10270,92.713,0.706
10271,92.713,0.706
10272,92.713,0.706
10273,92.713,0.706
10274,92.713,0.706
10275,92.713,0.706
10276,92.713,0.706
10277,92.713,0.706
10278,92.713,0.706
10279,92.713,0.706
10280,92.713,0.706
10281,92.713,0.707
10282,92.713,0.707
10283,92.713,0.707
10284,92.713,0.707
10285,92.713,0.707
10286,92.713,0.707
10287,92.713,0.707
10288,92.713,0.707
10289,92.713,0.707
10290,92.713,0.707
10291,92.713,0.707
10292,92.713,0.707
10293,92.713,0.7
10294,92.713,0.7
10295,92.713,0.7
10296,92.713,0.7
10297,92.713,0.7
10298,93.369,0.655
10299,93.369,0.655
10300,93.369,0.655
10301,93.369,0.655
10302,93.369,0.655
10303,93.369,0.655
10304,93.369,0.655
10305,93.369,0.655
10306,93.369,0.655
10307,93.369,0.655
10308,93.369,0.655
10309,93.369,0.655
10310,93.369,0.655
10311,93.369,0.655
10312,93.369,0.655
10313,93.369,0.655
10314,93.369,0.655
10315,93.369,0.655
10316,93.369,0.655
10317,93.369,0.655
10318,93.369,0.655
10319,93.369,0.655
10320,93.369,0.655
10321,93.369,0.655
10322,93.369,0.655
10323,93.369,0.655
10324,93.369,0.655
10325,93.369,0.655
10326,93.369,0.655
10327,93.369,0.655
10328,93.369,0.655
10329,93.369,0.655
10330,93.369,0.655
10331,93.369,0.655
10332,93.369,0.654
10333,93.369,0.654
10334,93.369,0.654
10335,93.369,0.654
10336,93.369,0.654
10337,93.369,0.654
10338,93.369,0.654
10339,93.369,0.654
10340,93.369,0.654
10341,93.369,0.654
10342,93.369,0.654
10343,93.369,0.654
10344,93.369,0.654
10345,93.369,0.654
10346,93.369,0.654
10347,93.369,0.653
10348,93.369,0.653
10349,93.369,0.653
10350,93.369,0.653
10351,93.369,0.653
10352,93.369,0.653
10353,93.369,0.653
10354,93.369,0.653
10355,93.369,0.653
10356,93.369,0.653
10357,93.369,0.653
10358,93.369,0.653
10359,93.369,0.653
10360,93.369,0.653
10361,93.369,0.653
10362,93.369,0.653
10363,93.369,0.653
10364,93.369,0.653
10365,93.369,0.653
10366,93.369,0.652
10367,93.369,0.652
10368,93.369,0.652
10369,93.369,0.652
10370,93.369,0.652
10371,93.369,0.652
10372,93.369,0.652
10373,93.369,0.652
10374,93.369,0.652
10375,93.369,0.652
10376,93.369,0.652
10377,93.369,0.652
10378,93.369,0.652
10379,93.369,0.652
10380,93.369,0.652
10381,93.369,0.652
10382,93.369,0.652
10383,93.369,0.652
10384,93.369,0.652
10385,93.369,0.652
10386,93.369,0.652
10387,93.369,0.652
10388,93.369,0.652
10389,93.369,0.652
10390,93.369,0.652
10391,93.369,0.652
10392,93.369,0.652
10393,93.369,0.652
10394,93.369,0.652
10395,93.369,0.652
10396,93.369,0.652
10397,93.369,0.652
10398,93.369,0.652
10399,93.369,0.652
10400,93.369,0.652
10401,93.369,0.651
10402,93.369,0.651
10403,93.369,0.651
10404,93.369,0.651
10405,93.369,0.651
10406,93.369,0.651
10407,93.369,0.651
10408,93.369,0.65
10409,93.369,0.65
10410,93.369,0.65
10411,93.369,0.65
10412,93.369,0.65
10413,93.369,0.65
10414,93.369,0.65
10415,93.369,0.65
10416,93.369,0.65
10417,93.369,0.65
10418,93.369,0.65
10419,93.369,0.65
10420,93.369,0.649
10421,93.369,0.649
10422,93.369,0.649
10423,93.369,0.649
10424,93.369,0.649
10425,93.369,0.649
10426,93.369,0.649
10427,93.369,0.649
10428,93.369,0.649
10429,93.369,0.649
10430,93.369,0.646
10431,93.369,0.646
10432,93.369,0.646
10433,93.369,0.646
10434,93.369,0.646
10435,93.369,0.646
10436,93.369,0.646
10437,93.369,0.646
10438,93.369,0.646
10439,93.369,0.646
10440,93.369,0.646
10441,93.369,0.646
10442,93.369,0.646
10443,93.369,0.646
10444,93.369,0.646
10445,93.369,0.646
10446,93.369,0.646
10447,93.369,0.646
10448,93.369,0.646
10449,93.369,0.646
10450,93.369,0.646
10451,93.369,0.646
10452,93.369,0.646
10453,93.369,0.646
10454,93.369,0.646
10455,93.369,0.646
10456,93.369,0.646
10457,93.369,0.646
10458,93.369,0.646
10459,93.369,0.646
10460,93.369,0.646
10461,93.369,0.646
10462,93.369,0.646
10463,93.369,0.646
10464,93.369,0.646
10465,93.369,0.646
10466,93.369,0.646
10467,93.369,0.644
10468,93.369,0.644
10469,93.369,0.644
10470,93.369,0.644
10471,93.369,0.644
10472,93.369,0.644
10473,93.369,0.643
10474,93.369,0.643
10475,93.369,0.643
10476,93.369,0.643
10477,93.369,0.643
10478,93.369,0.643
10479,93.369,0.643
10480,93.369,0.643
10481,93.369,0.643
10482,93.369,0.643
10483,93.369,0.643
10484,93.369,0.643
10485,93.369,0.643
10486,93.369,0.643
10487,93.369,0.639
10488,93.369,0.639
10489,93.369,0.639
10490,93.369,0.639
10491,93.369,0.639
10492,93.369,0.639
10493,93.369,0.639
10494,93.369,0.639
10495,93.369,0.639
10496,93.369,0.639
10497,93.369,0.639
10498,93.369,0.639
10499,93.369,0.639
10500,93.369,0.639
10501,93.369,0.639
10502,93.369,0.637
10503,93.369,0.637
10504,93.369,0.637
10505,93.369,0.637
10506,93.369,0.637
10507,93.369,0.637
10508,93.369,0.635
10509,93.369,0.635
10510,93.369,0.635
10511,93.369,0.635
10512,93.369,0.635
10513,93.369,0.635
10514,93.369,0.635
10515,93.369,0.635
10516,93.369,0.635
10517,93.369,0.635
10518,93.369,0.636
10519,93.369,0.636
10520,93.369,0.636
10521,93.369,0.636
10522,93.369,0.636
10523,93.369,0.636
10524,93.369,0.636
10525,93.369,0.636
10526,93.369,0.636
10527,93.369,0.636
10528,93.369,0.636
10529,93.369,0.636
10530,93.369,0.636
10531,93.369,0.636
10532,93.369,0.635
10533,93.369,0.635
10534,93.369,0.635
10535,93.369,0.635
10536,93.369,0.635
10537,93.369,0.635
10538,93.369,0.635
10539,93.369,0.635
10540,93.369,0.635
10541,93.369,0.635
10542,93.369,0.635
10543,93.369,0.635
10544,93.369,0.635
10545,93.369,0.635
10546,93.369,0.635
10547,93.369,0.635
10548,93.369,0.635
10549,93.369,0.635
10550,93.369,0.635
10551,93.369,0.635
10552,93.369,0.635
10553,93.369,0.635
10554,93.369,0.634
10555,93.369,0.634
10556,93.369,0.634
10557,93.369,0.634
10558,93.369,0.634
10559,93.369,0.634
10560,93.369,0.634
10561,93.369,0.634
10562,93.749,0.635
10563,93.749,0.635
10564,93.749,0.635
10565,93.749,0.635
10566,93.749,0.635
10567,93.749,0.635
10568,93.749,0.635
10569,93.749,0.635
10570,93.749,0.635
10571,93.749,0.635
10572,93.749,0.635
10573,93.749,0.638
10574,93.749,0.638
10575,93.749,0.638
10576,93.749,0.638
10577,93.749,0.638
10578,93.749,0.638
10579,93.749,0.638
10580,93.749,0.639
10581,93.749,0.64
10582,93.749,0.64
10583,93.749,0.64
10584,93.749,0.64
10585,93.749,0.64
10586,93.749,0.64
10587,93.749,0.64
10588,93.749,0.64
10589,93.749,0.64
10590,93.749,0.64
10591,93.749,0.642
10592,93.749,0.642
10593,93.749,0.642
10594,93.749,0.642
10595,93.749,0.642
10596,93.749,0.642
10597,93.749,0.642
10598,93.749,0.642
10599,93.749,0.642
10600,93.749,0.642
10601,93.749,0.642
10602,93.749,0.642
10603,93.749,0.642
10604,93.749,0.642
10605,93.749,0.642
10606,93.749,0.642
10607,93.749,0.642
10608,93.749,0.642
10609,93.749,0.642
10610,93.749,0.644
10611,93.749,0.644
10612,93.749,0.644
10613,93.749,0.644
10614,93.749,0.644
10615,93.749,0.644
10616,93.749,0.644
10617,93.749,0.644
10618,93.749,0.644
10619,93.749,0.644
10620,93.749,0.644
10621,93.749,0.644
10622,93.749,0.644
10623,93.749,0.644
10624,93.749,0.644
10625,93.749,0.644
10626,93.749,0.644
10627,93.749,0.644
10628,93.749,0.644
10629,93.749,0.644
10630,93.749,0.644
10631,93.749,0.644
10632,93.749,0.644
10633,93.749,0.644
10634,93.749,0.643
10635,93.749,0.643
10636,93.749,0.643
10637,93.749,0.643
10638,93.749,0.643
10639,93.749,0.643
10640,93.749,0.643
10641,93.749,0.643
10642,93.749,0.643
10643,93.749,0.642
10644,93.749,0.642
10645,93.749,0.642
10646,93.749,0.642
10647,93.749,0.642
10648,93.749,0.642
10649,93.749,0.642
10650,93.749,0.642
10651,93.749,0.642
10652,93.749,0.642
10653,93.749,0.642
10654,93.749,0.642
10655,93.749,0.642
10656,93.749,0.642
10657,93.749,0.642
10658,93.749,0.642
10659,93.749,0.644
10660,93.749,0.644
10661,93.749,0.644
10662,93.749,0.644
10663,93.749,0.644
10664,93.749,0.644
10665,93.749,0.644
10666,93.749,0.644
10667,93.749,0.645
10668,93.749,0.645
10669,93.749,0.645
10670,93.749,0.645
10671,93.749,0.645
10672,93.749,0.645
10673,93.749,0.645
10674,93.749,0.645
10675,93.749,0.645
10676,93.749,0.645
10677,93.749,0.645
10678,93.749,0.645
10679,93.749,0.645
10680,93.749,0.645
10681,93.749,0.645
10682,93.749,0.645
10683,93.749,0.645
10684,93.749,0.645
10685,93.749,0.645
10686,93.749,0.645
10687,93.749,0.645
10688,93.749,0.645
10689,93.749,0.645
10690,93.749,0.645
10691,93.749,0.645
10692,93.749,0.645
10693,93.749,0.646
10694,93.749,0.646
10695,93.749,0.646
10696,93.749,0.646
10697,93.749,0.646
10698,93.749,0.646
10699,93.749,0.646
10700,93.749,0.646
10701,93.749,0.646
10702,93.749,0.646
10703,93.749,0.646
10704,93.749,0.646
10705,93.749,0.654
10706,93.749,0.654
10707,93.749,0.654
10708,93.749,0.654
10709,93.749,0.654
10710,93.749,0.659
10711,93.749,0.659
10712,93.749,0.659
10713,93.749,0.659
10714,93.749,0.659
10715,93.749,0.659
10716,93.749,0.659
10717,93.749,0.659
10718,93.749,0.659
10719,93.749,0.659
10720,93.749,0.659
10721,93.749,0.659
10722,93.749,0.659
10723,93.749,0.659
10724,93.749,0.659
10725,93.749,0.663
10726,93.749,0.663
10727,93.749,0.663
10728,93.749,0.663
10729,93.749,0.663
10730,93.749,0.663
10731,93.749,0.663
10732,93.749,0.663
10733,93.749,0.663
10734,93.749,0.663
10735,93.749,0.663
10736,93.876,0.668
10737,93.876,0.668
10738,93.876,0.668
10739,93.876,0.668
10740,93.876,0.668
10741,93.876,0.668
10742,93.876,0.668
10743,93.876,0.668
10744,93.876,0.668
10745,93.876,0.668
10746,93.876,0.668
10747,93.876,0.668
10748,93.876,0.668
10749,93.876,0.668
10750,93.876,0.668
10751,93.876,0.668
10752,93.876,0.668
10753,93.876,0.668
10754,93.876,0.672
10755,93.876,0.672
10756,93.876,0.672
10757,93.876,0.672
10758,93.876,0.672
10759,93.876,0.672
10760,93.876,0.672
10761,93.876,0.672
10762,93.876,0.672
10763,93.876,0.672
10764,93.876,0.672
10765,93.876,0.672
10766,93.876,0.672
10767,93.876,0.672
10768,93.876,0.672
10769,93.876,0.672
10770,93.876,0.677
10771,93.876,0.677
10772,93.876,0.677
10773,93.876,0.677
10774,93.876,0.677
10775,93.876,0.677
10776,93.876,0.677
10777,93.876,0.677
10778,93.876,0.677
10779,93.876,0.677
10780,93.876,0.677
10781,93.876,0.677
10782,93.876,0.682
10783,93.876,0.682
10784,93.876,0.682
10785,93.876,0.682
10786,93.876,0.682
10787,93.876,0.682
10788,93.876,0.682
10789,93.876,0.682
10790,93.876,0.682
10791,93.876,0.682
10792,93.876,0.682
10793,93.876,0.682
10794,93.876,0.682
10795,93.876,0.682
10796,93.876,0.682
10797,93.876,0.682
10798,93.876,0.682
10799,93.876,0.682
10800,93.876,0.682
10801,93.876,0.682
10802,93.876,0.682
10803,93.876,0.682
10804,93.876,0.682
10805,93.876,0.682
10806,93.876,0.682
10807,93.876,0.682
10808,93.876,0.682
10809,93.876,0.682
10810,93.876,0.682
10811,93.876,0.682
10812,93.876,0.682
10813,93.876,0.682
10814,93.876,0.682
10815,93.876,0.682
10816,93.876,0.682
10817,93.876,0.682
10818,93.876,0.682
10819,93.876,0.682
10820,93.876,0.682
10821,93.876,0.683
10822,93.876,0.683
10823,93.876,0.683
10824,93.876,0.683
10825,93.876,0.683
10826,93.876,0.683
10827,93.876,0.683
10828,93.876,0.683
10829,93.876,0.683
10830,93.876,0.683
10831,93.876,0.683
10832,93.876,0.683
10833,93.876,0.683
10834,93.876,0.683
10835,93.876,0.684
10836,93.876,0.684
10837,93.876,0.684
10838,93.876,0.684
10839,93.876,0.684
10840,93.876,0.684
10841,93.876,0.684
10842,93.876,0.684
10843,93.876,0.684
10844,93.876,0.684
10845,93.876,0.684
10846,93.876,0.684
10847,93.876,0.684
10848,93.876,0.684
10849,93.876,0.684
10850,93.876,0.684
10851,93.876,0.685
10852,93.876,0.685
10853,93.876,0.685
10854,93.876,0.685
10855,93.876,0.685
10856,93.876,0.685
10857,93.876,0.685
10858,93.876,0.685
10859,93.876,0.685
10860,93.876,0.688
10861,93.876,0.688
10862,93.876,0.688
10863,93.876,0.69
10864,93.876,0.69
10865,93.876,0.69
10866,93.876,0.692
10867,93.876,0.692
10868,93.876,0.692
10869,93.876,0.692
10870,93.876,0.692
10871,93.876,0.692
10872,93.876,0.692
10873,93.876,0.692
10874,93.876,0.692
10875,93.876,0.692
10876,93.876,0.695
10877,93.876,0.695
10878,93.876,0.695
10879,93.876,0.695
10880,93.876,0.695
10881,93.876,0.695
10882,93.876,0.695
10883,93.876,0.695
10884,93.876,0.695
10885,93.876,0.695
10886,93.876,0.697
10887,93.876,0.697
10888,93.876,0.697
10889,93.876,0.697
10890,93.876,0.697
10891,93.876,0.697
10892,93.876,0.697
10893,93.876,0.697
10894,93.876,0.697
10895,93.876,0.697
10896,93.876,0.697
10897,93.876,0.697
10898,93.876,0.697
10899,93.876,0.697
10900,93.876,0.697
10901,93.876,0.697
10902,93.876,0.697
10903,93.876,0.697
10904,93.876,0.697
10905,93.876,0.697
10906,93.876,0.697
10907,93.876,0.697
10908,93.876,0.697
10909,93.876,0.699
10910,93.876,0.699
10911,93.876,0.699
10912,93.876,0.699
10913,93.876,0.699
10914,93.876,0.699
10915,93.876,0.699
10916,93.876,0.699
10917,93.876,0.699
10918,93.876,0.699
10919,93.876,0.699
10920,93.876,0.699
10921,93.876,0.699
10922,93.876,0.699
10923,93.876,0.699
10924,93.876,0.699
10925,93.876,0.699
10926,93.876,0.699
10927,93.876,0.699
10928,93.876,0.699
10929,93.876,0.699
10930,93.876,0.699
10931,93.876,0.699
10932,93.876,0.699
10933,93.876,0.699
10934,93.876,0.699
10935,93.876,0.699
10936,93.876,0.699
10937,93.876,0.701
10938,93.876,0.701
10939,93.876,0.701
10940,93.876,0.701
10941,93.876,0.701
10942,93.876,0.701
10943,93.876,0.701
10944,93.876,0.701
10945,93.876,0.701
10946,93.876,0.701
10947,93.876,0.701
10948,94.055,0.702
10949,94.055,0.702
10950,94.055,0.702
10951,94.055,0.702
10952,94.055,0.702
10953,94.055,0.702
10954,94.055,0.702
10955,94.055,0.702
10956,94.055,0.702
10957,94.055,0.702
10958,94.055,0.702
10959,94.055,0.702
10960,94.055,0.702
10961,94.055,0.702
10962,94.055,0.702
10963,94.055,0.702
10964,94.055,0.702
10965,94.055,0.702
10966,94.055,0.702
10967,94.055,0.702
10968,94.055,0.702
10969,94.055,0.702
10970,94.055,0.704
10971,94.055,0.704
10972,94.055,0.704
10973,94.055,0.704
10974,94.055,0.704
10975,94.055,0.704
10976,94.055,0.704
10977,94.055,0.707
10978,94.055,0.707
10979,94.055,0.707
10980,94.055,0.707
10981,94.055,0.707
10982,94.055,0.711
10983,94.055,0.711
10984,94.055,0.711
10985,94.055,0.711
10986,94.055,0.713
10987,94.055,0.713
10988,94.055,0.713
10989,94.055,0.713
10990,94.055,0.713
10991,94.055,0.713
10992,94.055,0.713
10993,94.055,0.713
10994,94.055,0.713
10995,94.055,0.715
10996,94.055,0.715
10997,94.055,0.715
10998,94.055,0.715
10999,94.055,0.715
11000,94.055,0.715
11001,94.055,0.715
11002,94.055,0.715
11003,94.055,0.715
11004,94.055,0.715
11005,94.055,0.715
11006,94.055,0.715
11007,94.055,0.719
11008,94.055,0.719
11009,94.055,0.719
11010,94.055,0.72
11011,94.055,0.72
11012,94.055,0.72
11013,94.055,0.72
11014,94.055,0.72
11015,94.055,0.72
11016,94.055,0.72
11017,94.055,0.72
11018,94.055,0.72
11019,94.055,0.72
11020,94.055,0.72
11021,94.055,0.72
11022,94.055,0.72
11023,94.055,0.72
11024,94.055,0.72
11025,94.055,0.72
11026,94.055,0.72
11027,94.055,0.72
11028,94.055,0.72
11029,94.055,0.72
11030,94.055,0.72
11031,94.055,0.72
11032,94.055,0.72
11033,94.055,0.72
11034,94.055,0.723
11035,94.055,0.723
11036,94.055,0.723
11037,94.055,0.723
11038,94.055,0.723
11039,94.055,0.723
11040,94.055,0.723
11041,94.055,0.723
11042,94.055,0.723
11043,94.055,0.723
11044,94.055,0.727
11045,94.055,0.727
11046,94.055,0.727
11047,94.055,0.727
11048,94.055,0.727
11049,94.055,0.729
11050,94.055,0.729
11051,94.055,0.729
11052,94.055,0.729
11053,94.055,0.729
11054,94.055,0.729
11055,94.055,0.729
11056,94.055,0.729
11057,94.055,0.729
11058,94.055,0.729
11059,94.055,0.729
11060,94.055,0.729
11061,94.055,0.729
11062,94.055,0.732
11063,94.055,0.732
11064,94.055,0.732
11065,94.055,0.732
11066,94.055,0.732
11067,94.055,0.732
11068,94.055,0.733
11069,94.055,0.737
11070,94.055,0.737
11071,94.055,0.737
11072,94.055,0.737
11073,94.055,0.737
11074,94.055,0.737
11075,94.055,0.737
11076,94.055,0.739
11077,94.055,0.739
11078,94.055,0.739
11079,94.055,0.739
11080,94.055,0.739
11081,94.055,0.739
11082,94.055,0.739
11083,94.055,0.739
11084,94.055,0.739
11085,94.055,0.739
11086,94.055,0.739
11087,94.055,0.739
11088,94.055,0.739
11089,94.055,0.739
11090,94.055,0.742
11091,94.055,0.742
11092,94.055,0.742
11093,94.055,0.742
11094,94.055,0.742
11095,94.055,0.742
11096,94.055,0.742
11097,94.055,0.742
11098,94.055,0.742
11099,94.055,0.742
11100,94.055,0.742
11101,94.055,0.742
11102,94.055,0.742
11103,94.055,0.742
11104,94.055,0.742
11105,94.055,0.742
11106,94.055,0.742
11107,94.055,0.748
11108,94.055,0.748
11109,94.055,0.748
11110,94.055,0.748
11111,94.055,0.748
11112,94.055,0.748
11113,94.055,0.748
11114,94.055,0.748
11115,94.055,0.748
11116,94.055,0.748
11117,94.055,0.748
11118,94.055,0.748
11119,94.055,0.754
11120,94.055,0.754
11121,94.055,0.754
11122,94.055,0.754
11123,94.055,0.754
11124,94.055,0.754
