client_id,age,job,marital,education,credit_default,mortgage
1126,40,blue_collar,single,basic_9y,0,1
1127,47,blue_collar,single,basic_6y,0,0
1128,48,blue_collar,married,basic_6y,0,1
1129,34,management,married,university_degree,0,0
1130,33,admin,divorced,university_degree,0,1
1131,36,admin,single,university_degree,0,1
1132,43,admin,married,high_school,0,0
1133,39,blue_collar,single,university_degree,0,1
1134,29,blue_collar,married,basic_9y,0,1
1135,39,management,divorced,university_degree,0,0
1136,49,blue_collar,married,high_school,0,1
1137,31,admin,married,university_degree,0,1
1138,41,blue_collar,married,,0,1
1139,34,services,married,high_school,0,0
1140,45,admin,single,high_school,0,0
1141,32,services,single,high_school,0,0
1142,31,services,single,high_school,0,0
1143,36,admin,single,university_degree,0,0
1144,52,technician,divorced,high_school,0,0
1145,27,technician,single,professional_course,0,1
1146,36,blue_collar,married,basic_9y,0,1
1147,36,services,single,high_school,0,1
1148,26,blue_collar,single,professional_course,0,1
1149,34,blue_collar,married,high_school,0,0
1150,32,technician,married,high_school,0,0
1151,35,services,single,high_school,0,0
1152,27,technician,single,professional_course,0,1
1153,29,blue_collar,divorced,basic_9y,0,1
1154,34,services,married,university_degree,0,1
1155,24,housemaid,married,basic_9y,0,0
1156,30,blue_collar,married,basic_9y,0,0
1157,43,admin,married,high_school,0,1
1158,31,entrepreneur,single,university_degree,0,1
1159,43,blue_collar,married,basic_4y,0,1
1160,41,housemaid,married,high_school,0,0
1161,31,blue_collar,single,basic_9y,0,0
1162,31,admin,single,university_degree,0,0
1163,29,blue_collar,married,basic_9y,0,1
1164,35,admin,married,university_degree,0,0
1165,33,blue_collar,married,basic_9y,0,1
1166,29,blue_collar,divorced,basic_9y,0,1
1167,27,admin,married,high_school,0,1
1168,30,admin,single,high_school,0,0
1169,31,blue_collar,single,basic_9y,0,1
1170,28,technician,single,professional_course,0,1
1171,35,entrepreneur,married,university_degree,0,1
1172,39,entrepreneur,married,basic_9y,0,1
1173,46,housemaid,married,basic_4y,0,1
1174,55,services,single,high_school,0,0
1175,39,blue_collar,single,university_degree,0,1
1176,34,technician,single,professional_course,0,0
1177,32,management,married,university_degree,0,1
1178,57,services,married,high_school,0,1
1179,32,technician,married,professional_course,0,0
1180,27,blue_collar,married,high_school,0,0
1181,31,blue_collar,married,basic_9y,0,0
1182,30,technician,single,high_school,0,1
1183,40,blue_collar,married,basic_9y,0,1
1184,35,blue_collar,married,basic_6y,0,1
1185,38,blue_collar,single,basic_9y,0,0
1186,35,services,single,high_school,0,1
1187,32,blue_collar,single,basic_4y,0,1
1188,42,technician,single,professional_course,0,1
1189,29,admin,married,university_degree,0,0
1190,33,blue_collar,married,basic_6y,0,0
1191,38,blue_collar,single,basic_9y,0,0
1192,38,blue_collar,divorced,basic_9y,0,1
1193,28,services,single,high_school,0,0
1194,49,blue_collar,married,high_school,0,1
1195,30,services,married,high_school,0,1
1196,45,unemployed,divorced,basic_6y,0,0
1197,27,technician,single,professional_course,0,1
1198,34,blue_collar,married,professional_course,0,0
1199,59,retired,divorced,professional_course,0,1
1200,56,blue_collar,married,basic_4y,0,1
1201,36,services,married,basic_9y,0,0
1202,34,blue_collar,married,basic_6y,0,1
1203,44,unemployed,divorced,basic_9y,0,0
1204,24,blue_collar,single,basic_9y,0,1
1205,29,blue_collar,married,high_school,0,1
1206,32,admin,single,university_degree,0,1
1207,42,admin,married,high_school,0,0
1208,42,services,married,high_school,0,0
1209,38,self_employed,married,basic_9y,0,1
1210,33,blue_collar,married,basic_9y,0,0
1211,27,blue_collar,married,basic_9y,0,1
1212,27,technician,single,professional_course,0,0
1213,51,blue_collar,married,basic_4y,0,0
1214,42,technician,single,professional_course,0,0
1215,29,admin,single,basic_9y,0,1
1216,49,entrepreneur,married,basic_4y,0,1
1217,48,blue_collar,married,basic_6y,0,0
1218,32,blue_collar,single,basic_9y,0,0
1219,26,student,single,high_school,0,1
1220,34,blue_collar,single,basic_6y,0,1
1221,32,services,single,high_school,0,0
1222,34,unemployed,single,high_school,0,0
1223,36,admin,married,university_degree,0,0
1224,57,blue_collar,married,basic_6y,0,0
1225,42,blue_collar,divorced,basic_6y,0,1
1226,46,housemaid,single,basic_9y,0,0
1227,33,self_employed,single,university_degree,0,0
1228,39,blue_collar,married,basic_9y,0,0
1229,40,technician,married,professional_course,0,1
1230,27,self_employed,married,basic_9y,0,1
1231,39,services,married,high_school,0,0
1232,27,blue_collar,single,basic_4y,0,1
1233,29,admin,single,university_degree,0,1
1234,33,technician,single,high_school,0,1
1235,34,management,single,university_degree,0,0
1236,32,blue_collar,single,high_school,0,1
1237,53,retired,married,basic_9y,0,0
1238,21,student,single,high_school,0,0
1239,36,technician,single,professional_course,0,1
1240,32,blue_collar,single,high_school,0,0
1241,29,services,single,high_school,0,1
1242,28,blue_collar,married,basic_4y,0,0
1243,33,admin,single,basic_9y,0,0
1244,27,admin,married,high_school,0,1
1245,31,blue_collar,married,basic_6y,0,1
1246,44,admin,divorced,professional_course,0,0
1247,33,blue_collar,single,basic_9y,0,0
1248,49,unemployed,married,basic_4y,0,0
1249,49,entrepreneur,married,basic_4y,0,1
1250,38,housemaid,divorced,university_degree,0,1
1251,51,blue_collar,married,basic_4y,0,1
1252,36,services,divorced,high_school,0,0
1253,58,housemaid,married,basic_4y,0,0
1254,29,admin,single,high_school,0,1
1255,37,admin,divorced,university_degree,0,1
1256,32,technician,single,university_degree,0,1
1257,34,admin,married,university_degree,0,0
1258,33,blue_collar,single,basic_9y,0,0
1259,43,blue_collar,married,basic_9y,0,1
1260,27,admin,divorced,high_school,0,0
1261,38,self_employed,married,basic_9y,0,0
1262,52,admin,married,university_degree,0,0
1263,34,blue_collar,married,high_school,0,1
1264,34,blue_collar,married,basic_9y,0,1
1265,35,admin,single,university_degree,0,0
1266,28,student,single,high_school,0,0
1267,33,blue_collar,married,basic_9y,0,0
1268,29,blue_collar,single,basic_9y,0,0
1269,32,management,married,university_degree,0,1
1270,29,blue_collar,married,basic_9y,0,1
1271,46,blue_collar,divorced,basic_9y,0,0
1272,45,services,married,high_school,0,1
1273,27,admin,single,high_school,0,1
1274,29,admin,married,university_degree,0,1
1275,25,blue_collar,married,basic_9y,0,0
1276,42,blue_collar,divorced,basic_9y,0,0
1277,32,blue_collar,married,basic_6y,0,0
1278,31,blue_collar,single,basic_9y,0,0
1279,29,blue_collar,married,basic_9y,0,0
1280,30,blue_collar,single,basic_9y,0,0
1281,27,admin,married,professional_course,0,0
1282,29,blue_collar,married,basic_6y,0,0
1283,26,blue_collar,single,basic_9y,0,1
1284,32,blue_collar,single,basic_9y,0,0
1285,29,services,single,high_school,0,1
1286,28,technician,single,university_degree,0,1
1287,35,technician,single,professional_course,0,0
1288,23,housemaid,single,basic_4y,0,0
1289,48,services,single,basic_4y,0,1
1290,31,management,single,university_degree,0,1
1291,29,admin,single,high_school,0,0
1292,29,admin,single,high_school,0,1
1293,59,admin,divorced,basic_9y,0,1
1294,48,blue_collar,married,basic_4y,0,1
1295,38,blue_collar,single,basic_4y,0,0
1296,24,management,married,university_degree,0,1
1297,37,services,married,high_school,0,1
1298,33,blue_collar,married,professional_course,0,0
1299,31,technician,single,basic_9y,0,1
1300,26,self_employed,married,high_school,0,1
1301,30,technician,married,basic_9y,0,1
1302,29,blue_collar,married,basic_6y,0,0
1303,31,technician,single,university_degree,0,1
1304,38,blue_collar,married,basic_4y,0,0
1305,36,admin,single,university_degree,0,1
1306,36,blue_collar,married,basic_9y,0,1
1307,38,blue_collar,married,high_school,0,1
1308,47,blue_collar,married,basic_4y,0,0
1309,28,student,single,high_school,0,1
1310,33,admin,single,university_degree,0,0
1311,33,blue_collar,divorced,basic_9y,0,0
1312,24,blue_collar,single,basic_9y,0,1
1313,38,services,married,high_school,0,1
1314,24,technician,married,professional_course,0,1
1315,30,services,single,high_school,0,0
1316,26,admin,single,high_school,0,1
1317,36,technician,married,university_degree,0,1
1318,32,services,single,basic_9y,0,1
1319,30,admin,single,high_school,0,1
1320,22,student,single,high_school,0,1
1321,27,blue_collar,married,professional_course,0,1
1322,35,blue_collar,married,basic_6y,0,1
1323,27,admin,single,university_degree,0,0
1324,43,blue_collar,married,basic_4y,0,0
1325,33,admin,married,professional_course,0,0
1326,34,blue_collar,divorced,basic_9y,0,1
1327,30,technician,married,basic_6y,0,0
1328,31,services,married,high_school,0,1
1329,34,technician,married,professional_course,0,1
1330,48,management,divorced,university_degree,0,0
1331,31,blue_collar,married,basic_9y,0,1
1332,31,admin,single,high_school,0,0
1333,43,services,married,high_school,0,1
1334,23,self_employed,single,basic_9y,0,0
1335,31,admin,married,university_degree,0,0
1336,24,blue_collar,single,basic_9y,0,0
1337,33,blue_collar,married,basic_6y,0,0
1338,27,entrepreneur,divorced,university_degree,0,0
1339,30,blue_collar,married,basic_9y,0,1
1340,29,blue_collar,married,basic_9y,0,0
1341,20,blue_collar,single,basic_9y,0,1
1342,39,services,divorced,high_school,0,0
1343,40,technician,married,professional_course,0,1
1344,26,blue_collar,single,basic_9y,0,1
1345,35,services,single,high_school,0,0
1346,23,blue_collar,married,basic_4y,0,0
1347,38,blue_collar,married,basic_4y,0,0
1348,34,management,married,university_degree,0,0
1349,29,services,single,high_school,0,1
1350,44,services,divorced,high_school,0,1
1351,45,self_employed,married,high_school,0,1
1352,31,management,single,university_degree,0,1
1353,28,services,married,high_school,0,1
1354,38,blue_collar,married,basic_4y,0,1
1355,29,blue_collar,married,basic_9y,0,0
1356,26,management,married,university_degree,0,0
1357,33,blue_collar,single,high_school,0,1
1358,28,blue_collar,single,basic_4y,0,0
1359,28,blue_collar,single,basic_4y,0,1
1360,23,admin,single,high_school,0,1
1361,39,blue_collar,divorced,basic_9y,0,0
1362,39,blue_collar,divorced,basic_9y,0,1
1363,26,student,single,,0,1
1364,36,blue_collar,married,basic_4y,0,1
1365,26,management,single,university_degree,0,1
1366,26,management,single,university_degree,0,1
1367,28,entrepreneur,married,high_school,0,1
1368,34,admin,married,high_school,0,0
1369,32,blue_collar,married,basic_9y,0,1
1370,30,blue_collar,single,basic_9y,0,0
1371,25,services,single,high_school,0,0
1372,29,technician,single,basic_9y,0,0
1373,50,self_employed,married,basic_9y,0,0
1374,50,self_employed,married,basic_9y,0,0
1375,30,technician,married,basic_9y,0,0
1376,27,admin,married,high_school,0,0
1377,26,management,single,university_degree,0,1
1378,26,admin,single,high_school,0,0
1379,26,management,single,university_degree,0,0
1380,40,admin,divorced,high_school,0,1
1381,33,blue_collar,married,basic_9y,0,1
1382,44,admin,married,basic_9y,0,1
1383,33,services,single,high_school,0,1
1384,31,admin,single,high_school,0,1
1385,48,management,divorced,university_degree,0,0
1386,40,blue_collar,married,basic_9y,0,1
1387,31,admin,divorced,high_school,0,0
1388,38,services,married,high_school,0,1
1389,29,technician,single,professional_course,0,0
1390,54,blue_collar,married,basic_9y,0,0
1391,42,blue_collar,married,basic_9y,0,0
1392,42,blue_collar,married,basic_9y,0,0
1393,32,self_employed,single,professional_course,0,1
1394,22,blue_collar,married,basic_9y,0,1
1395,42,blue_collar,married,basic_9y,0,0
1396,29,technician,single,professional_course,0,0
1397,27,admin,married,high_school,0,1
1398,29,technician,single,basic_9y,0,0
1399,24,blue_collar,single,basic_9y,0,0
1400,40,blue_collar,divorced,basic_9y,0,0
1401,27,services,single,high_school,0,0
1402,27,blue_collar,single,basic_6y,0,1
1403,27,blue_collar,married,basic_9y,0,0
1404,22,blue_collar,single,basic_9y,0,1
1405,30,technician,married,professional_course,0,1
1406,27,admin,married,professional_course,0,1
1407,27,admin,married,professional_course,0,1
1408,55,services,single,basic_9y,0,0
1409,27,admin,married,professional_course,0,1
1410,39,services,married,high_school,0,1
1411,24,technician,married,professional_course,0,1
1412,34,blue_collar,single,basic_9y,0,0
1413,32,self_employed,single,professional_course,0,0
1414,32,management,single,university_degree,0,1
1415,27,admin,married,professional_course,0,1
1416,29,blue_collar,married,basic_9y,0,1
1417,32,blue_collar,married,basic_4y,0,1
1418,27,self_employed,single,university_degree,0,1
1419,27,admin,married,professional_course,0,0
1420,32,blue_collar,married,professional_course,0,1
1421,27,self_employed,single,university_degree,0,0
1422,27,self_employed,single,university_degree,0,0
1423,39,admin,married,high_school,0,0
1424,35,technician,married,professional_course,0,1
1425,48,blue_collar,married,basic_9y,0,0
1426,32,entrepreneur,divorced,high_school,0,1
1427,39,blue_collar,married,basic_9y,0,0
1428,30,blue_collar,single,basic_9y,0,1
1429,31,blue_collar,single,high_school,0,0
1430,35,entrepreneur,married,professional_course,0,1
1431,35,technician,single,,0,0
1432,29,services,single,high_school,0,0
1433,27,admin,married,professional_course,0,1
1434,39,admin,married,high_school,0,0
1435,47,entrepreneur,divorced,high_school,0,0
1436,23,admin,married,high_school,0,0
1437,26,self_employed,married,high_school,0,0
1438,25,services,single,high_school,0,0
1439,24,admin,single,professional_course,0,0
1440,35,admin,married,university_degree,0,0
1441,29,blue_collar,married,basic_9y,0,1
1442,39,management,single,high_school,0,0
1443,30,blue_collar,married,basic_4y,0,1
1444,33,admin,single,university_degree,0,1
1445,41,technician,married,professional_course,0,1
1446,37,housemaid,single,high_school,0,1
1447,29,admin,married,university_degree,0,1
1448,37,blue_collar,married,basic_4y,0,0
1449,31,blue_collar,married,basic_6y,0,0
1450,32,management,married,professional_course,0,0
1451,39,technician,single,basic_4y,0,1
1452,49,services,married,high_school,0,0
1453,36,blue_collar,single,basic_4y,0,1
1454,38,services,single,high_school,0,1
1455,25,services,married,high_school,0,0
1456,31,blue_collar,married,basic_6y,0,0
1457,49,services,married,high_school,0,1
1458,32,services,married,high_school,0,1
1459,52,blue_collar,unknown,basic_4y,0,0
1460,32,technician,single,university_degree,0,0
1461,26,services,single,high_school,0,0
1462,33,blue_collar,single,high_school,0,1
1463,25,student,single,high_school,0,0
1464,26,blue_collar,single,basic_9y,0,1
1465,44,services,married,high_school,0,0
1466,52,technician,married,basic_6y,0,0
1467,32,admin,single,high_school,0,1
1468,32,technician,single,university_degree,0,1
1469,52,admin,married,university_degree,0,0
1470,31,entrepreneur,single,university_degree,0,1
1471,34,entrepreneur,married,basic_6y,0,1
1472,30,student,unknown,basic_9y,0,0
1473,32,blue_collar,married,university_degree,0,0
1474,33,management,married,professional_course,0,0
1475,54,blue_collar,married,basic_4y,0,1
1476,23,admin,single,high_school,0,1
1477,44,services,married,high_school,0,0
1478,29,services,married,high_school,0,1
1479,31,entrepreneur,single,university_degree,0,1
1480,32,admin,married,university_degree,0,0
1481,46,services,married,high_school,0,0
1482,28,blue_collar,divorced,high_school,0,0
1483,23,self_employed,single,basic_9y,0,1
1484,41,services,married,high_school,0,0
1485,32,entrepreneur,divorced,high_school,0,1
1486,22,student,single,high_school,0,1
1487,26,self_employed,married,high_school,0,0
1488,29,services,married,high_school,0,1
1489,27,admin,single,basic_9y,0,1
1490,29,technician,single,university_degree,0,0
1491,29,blue_collar,married,basic_9y,0,1
1492,27,blue_collar,married,basic_9y,0,0
1493,24,services,single,high_school,0,0
1494,47,services,married,basic_6y,0,1
1495,27,technician,married,professional_course,0,1
1496,52,entrepreneur,single,university_degree,0,1
1497,38,blue_collar,married,basic_6y,0,0
1498,36,blue_collar,married,basic_6y,0,1
1499,24,services,single,high_school,0,0
1500,29,services,married,high_school,0,1
1501,45,blue_collar,married,basic_9y,0,0
1502,36,admin,single,university_degree,0,0
1503,33,blue_collar,married,basic_9y,0,1
1504,45,blue_collar,married,basic_4y,0,1
1505,24,services,single,high_school,0,0
1506,25,student,single,university_degree,0,0
1507,53,services,married,basic_6y,0,1
1508,42,services,divorced,high_school,0,0
1509,35,blue_collar,married,basic_6y,0,0
1510,31,entrepreneur,single,university_degree,0,0
1511,35,blue_collar,married,basic_6y,0,1
1512,31,blue_collar,single,basic_9y,0,1
1513,38,blue_collar,married,basic_6y,0,0
1514,39,blue_collar,married,basic_9y,0,1
1515,37,management,married,university_degree,0,0
1516,31,blue_collar,married,basic_9y,0,0
1517,24,self_employed,single,university_degree,0,0
1518,40,blue_collar,married,basic_4y,0,0
1519,33,blue_collar,single,basic_9y,0,0
1520,36,admin,single,high_school,0,1
1521,27,technician,single,high_school,0,0
1522,27,admin,married,high_school,0,0
1523,42,services,divorced,high_school,0,1
1524,23,student,single,university_degree,0,1
1525,40,blue_collar,married,basic_4y,0,1
1526,27,technician,single,high_school,0,0
1527,30,admin,single,university_degree,0,1
1528,47,blue_collar,married,basic_4y,0,0
1529,39,blue_collar,single,basic_4y,0,0
1530,44,blue_collar,married,basic_6y,0,1
1531,36,blue_collar,married,basic_9y,0,1
1532,28,blue_collar,single,basic_9y,0,1
1533,21,student,single,high_school,0,0
1534,31,blue_collar,married,basic_6y,0,1
1535,25,management,married,university_degree,0,1
1536,32,services,single,university_degree,0,0
1537,30,admin,married,university_degree,0,0
1538,24,admin,single,high_school,0,0
1539,29,blue_collar,married,basic_9y,0,1
1540,46,blue_collar,married,basic_4y,0,0
1541,30,admin,married,basic_6y,0,1
1542,33,admin,single,high_school,0,1
1543,26,blue_collar,married,basic_9y,0,0
1544,33,admin,single,high_school,0,1
1545,36,management,married,university_degree,0,1
1546,30,admin,married,basic_6y,0,0
1547,33,admin,single,high_school,0,0
1548,23,blue_collar,single,basic_4y,0,0
1549,21,admin,single,high_school,0,0
1550,34,technician,married,professional_course,0,1
1551,26,blue_collar,married,basic_9y,0,1
1552,24,management,single,university_degree,0,1
1553,48,blue_collar,married,basic_9y,0,0
1554,28,blue_collar,single,basic_4y,0,0
1555,57,admin,married,basic_9y,0,0
1556,30,technician,single,professional_course,0,1
1557,41,blue_collar,married,basic_4y,0,1
1558,50,services,divorced,high_school,0,1
1559,33,services,single,high_school,0,1
1560,33,admin,single,high_school,0,1
1561,46,blue_collar,married,basic_9y,0,1
1562,28,blue_collar,married,basic_9y,0,1
1563,30,services,single,high_school,0,1
1564,23,student,single,high_school,0,0
1565,28,blue_collar,single,basic_9y,0,0
1566,53,admin,married,high_school,0,0
1567,28,blue_collar,single,basic_9y,0,0
1568,31,admin,divorced,high_school,0,1
1569,32,services,divorced,high_school,0,0
1570,34,entrepreneur,married,high_school,0,1
1571,42,admin,married,high_school,0,1
1572,32,blue_collar,married,basic_9y,0,0
1573,25,student,single,high_school,0,1
1574,30,services,divorced,high_school,0,1
1575,33,management,single,university_degree,0,1
1576,28,technician,married,university_degree,0,0
1577,23,admin,single,high_school,0,1
1578,33,admin,single,high_school,0,0
1579,45,admin,married,,0,0
1580,25,blue_collar,single,basic_6y,0,1
1581,44,technician,single,professional_course,0,1
1582,26,blue_collar,single,basic_9y,0,0
1583,32,management,single,university_degree,0,0
1584,28,services,single,professional_course,0,1
1585,35,blue_collar,married,basic_9y,0,0
1586,30,technician,married,high_school,0,1
1587,43,blue_collar,married,basic_9y,0,1
1588,27,self_employed,single,university_degree,0,1
1589,25,technician,married,university_degree,0,0
1590,29,services,single,high_school,0,0
1591,29,services,single,high_school,0,1
1592,37,services,single,high_school,0,1
1593,27,admin,married,professional_course,0,1
1594,27,admin,married,professional_course,0,0
1595,33,admin,married,professional_course,0,0
1596,27,admin,single,university_degree,0,1
1597,52,blue_collar,divorced,basic_6y,0,1
1598,27,admin,single,university_degree,0,1
1599,42,management,divorced,university_degree,0,1
1600,35,technician,married,professional_course,0,1
1601,31,admin,single,high_school,0,1
1602,31,services,single,university_degree,0,1
1603,27,services,single,high_school,0,1
1604,34,technician,single,professional_course,0,1
1605,40,services,divorced,high_school,0,0
1606,24,technician,single,professional_course,0,0
1607,23,admin,single,high_school,0,0
1608,28,admin,married,high_school,0,0
1609,28,student,single,high_school,0,0
1610,36,management,married,university_degree,0,0
1611,27,blue_collar,married,basic_4y,0,1
1612,37,blue_collar,married,high_school,0,1
1613,21,services,single,high_school,0,1
1614,28,blue_collar,married,basic_9y,0,0
1615,29,blue_collar,married,basic_6y,0,1
1616,46,blue_collar,married,basic_9y,0,0
1617,28,blue_collar,married,basic_9y,0,1
1618,51,blue_collar,married,basic_4y,0,0
1619,37,services,divorced,high_school,0,0
1620,27,technician,single,university_degree,0,1
1621,23,admin,single,high_school,0,1
1622,28,blue_collar,married,basic_9y,0,1
1623,34,self_employed,married,high_school,0,1
1624,39,admin,married,high_school,0,0
1625,23,technician,single,high_school,0,0
1626,26,admin,single,university_degree,0,0
1627,32,blue_collar,single,high_school,0,1
1628,35,admin,single,university_degree,0,1
1629,28,management,single,basic_9y,0,1
1630,28,blue_collar,single,basic_9y,0,1
1631,28,management,single,basic_9y,0,1
1632,34,entrepreneur,single,university_degree,0,1
1633,23,services,single,basic_9y,0,1
1634,36,admin,married,university_degree,0,0
1635,22,student,single,high_school,0,1
1636,38,blue_collar,married,basic_4y,0,1
1637,27,technician,single,professional_course,0,0
1638,35,blue_collar,married,high_school,0,1
1639,27,technician,single,professional_course,0,1
1640,40,blue_collar,married,basic_9y,0,1
1641,33,admin,married,university_degree,0,1
1642,30,technician,single,professional_course,0,1
1643,27,technician,single,professional_course,0,0
1644,30,blue_collar,married,basic_6y,0,0
1645,23,technician,single,high_school,0,0
1646,24,blue_collar,single,basic_4y,0,1
1647,33,admin,married,university_degree,0,1
1648,48,admin,divorced,high_school,0,1
1649,28,technician,married,university_degree,0,1
1650,31,blue_collar,single,basic_9y,0,0
1651,39,technician,married,professional_course,0,1
1652,39,technician,married,professional_course,0,0
1653,31,blue_collar,single,basic_9y,0,0
1654,31,blue_collar,single,basic_9y,0,1
1655,46,services,married,high_school,0,1
1656,28,blue_collar,married,basic_6y,0,1
1657,32,management,married,high_school,0,0
1658,31,technician,married,university_degree,0,1
1659,27,blue_collar,single,basic_9y,0,1
1660,33,blue_collar,married,basic_9y,0,0
1661,42,technician,married,professional_course,0,1
1662,29,admin,single,basic_9y,0,1
1663,26,admin,single,high_school,0,1
1664,26,blue_collar,single,basic_9y,0,0
1665,54,blue_collar,married,basic_9y,0,0
1666,33,blue_collar,single,basic_9y,0,0
1667,33,blue_collar,married,basic_9y,0,0
1668,58,entrepreneur,divorced,professional_course,0,1
1669,51,blue_collar,married,basic_4y,0,1
1670,28,student,single,university_degree,0,1
1671,24,services,married,high_school,0,0
1672,27,admin,single,high_school,0,1
1673,29,blue_collar,married,basic_6y,0,1
1674,49,services,married,high_school,0,1
1675,35,admin,married,high_school,0,1
1676,35,services,married,high_school,0,1
1677,57,services,divorced,basic_4y,0,0
1678,25,blue_collar,single,high_school,0,1
1679,33,technician,single,professional_course,0,0
1680,53,services,married,basic_6y,0,1
1681,31,admin,married,high_school,0,0
1682,23,student,single,high_school,0,1
1683,39,entrepreneur,married,basic_9y,0,1
1684,27,blue_collar,married,basic_4y,0,1
1685,36,blue_collar,married,basic_6y,0,1
1686,40,technician,single,professional_course,0,1
1687,54,self_employed,divorced,professional_course,0,1
1688,24,student,single,basic_9y,0,1
1689,31,admin,single,high_school,0,0
1690,40,services,divorced,high_school,0,0
1691,31,blue_collar,married,basic_4y,0,0
1692,33,management,single,university_degree,0,0
1693,37,housemaid,single,high_school,0,1
1694,33,blue_collar,married,basic_6y,0,1
1695,40,blue_collar,married,basic_6y,0,1
1696,36,blue_collar,single,basic_6y,0,1
1697,31,technician,single,basic_9y,0,1
1698,30,technician,married,university_degree,0,1
1699,33,admin,single,university_degree,0,1
1700,48,services,divorced,basic_9y,0,0
1701,25,admin,single,high_school,0,1
1702,31,blue_collar,married,basic_9y,0,0
1703,26,blue_collar,married,professional_course,0,0
1704,35,admin,married,university_degree,0,0
1705,33,admin,divorced,university_degree,0,0
1706,34,admin,married,university_degree,0,1
1707,46,blue_collar,married,basic_4y,0,0
1708,33,technician,married,university_degree,0,0
1709,41,technician,married,professional_course,0,0
1710,42,blue_collar,married,basic_9y,0,0
1711,30,admin,single,high_school,0,1
1712,39,blue_collar,divorced,basic_9y,0,1
1713,27,admin,married,high_school,0,0
1714,36,management,married,university_degree,0,1
1715,37,technician,single,professional_course,0,1
1716,32,technician,single,professional_course,0,0
1717,24,entrepreneur,single,university_degree,0,0
1718,29,services,single,high_school,0,1
1719,27,admin,single,university_degree,0,1
1720,28,blue_collar,married,basic_6y,0,0
1721,30,blue_collar,married,basic_6y,0,0
1722,34,unemployed,married,basic_9y,0,1
1723,42,blue_collar,married,basic_4y,0,0
1724,40,admin,divorced,basic_9y,0,1
1725,26,admin,single,university_degree,0,1
1726,42,services,married,high_school,0,1
1727,29,blue_collar,married,basic_6y,0,0
1728,28,services,single,high_school,0,0
1729,30,blue_collar,single,basic_9y,0,0
1730,35,entrepreneur,married,professional_course,0,0
1731,33,blue_collar,single,basic_9y,0,1
1732,28,blue_collar,married,basic_9y,0,1
1733,32,admin,married,university_degree,0,0
1734,33,services,single,high_school,0,1
1735,40,technician,single,professional_course,0,1
1736,30,admin,single,high_school,0,1
1737,26,technician,single,professional_course,0,1
1738,22,technician,single,professional_course,0,0
1739,46,blue_collar,married,basic_9y,0,1
1740,49,entrepreneur,married,university_degree,0,1
1741,52,admin,married,university_degree,0,0
1742,41,admin,divorced,high_school,0,1
1743,31,entrepreneur,married,university_degree,0,1
1744,26,technician,single,professional_course,0,1
1745,35,blue_collar,married,basic_6y,0,0
1746,31,blue_collar,married,basic_9y,0,0
1747,52,blue_collar,unknown,basic_4y,0,0
1748,44,entrepreneur,married,university_degree,0,1
1749,36,blue_collar,married,basic_9y,0,1
1750,34,blue_collar,married,basic_6y,0,0
1751,38,blue_collar,married,basic_4y,0,0
1752,42,technician,married,professional_course,0,1
1753,51,technician,married,professional_course,0,0
1754,27,admin,married,professional_course,0,1
1755,31,blue_collar,single,basic_9y,0,0
1756,24,blue_collar,single,,0,1
1757,42,technician,married,professional_course,0,1
1758,32,services,single,university_degree,0,1
1759,31,management,single,university_degree,0,1
1760,45,self_employed,married,university_degree,0,1
1761,39,admin,married,high_school,0,1
1762,32,self_employed,married,basic_9y,0,1
1763,31,blue_collar,single,professional_course,0,1
1764,37,technician,married,high_school,0,0
1765,28,blue_collar,single,basic_9y,0,1
1766,29,admin,divorced,university_degree,0,1
1767,29,admin,single,high_school,0,1
1768,31,blue_collar,married,professional_course,0,1
1769,26,blue_collar,married,professional_course,0,1
1770,25,student,single,high_school,0,1
1771,31,blue_collar,married,basic_9y,0,0
1772,34,services,married,high_school,0,0
1773,30,admin,married,university_degree,0,0
1774,33,blue_collar,married,basic_6y,0,1
1775,34,blue_collar,single,basic_4y,0,1
1776,27,blue_collar,married,basic_9y,0,1
1777,31,admin,single,university_degree,0,0
1778,32,blue_collar,married,basic_9y,0,1
1779,54,blue_collar,married,basic_9y,0,0
1780,31,blue_collar,married,basic_4y,0,0
1781,52,technician,married,basic_6y,0,0
1782,31,blue_collar,married,basic_9y,0,0
1783,35,admin,divorced,high_school,0,1
1784,31,admin,single,high_school,0,1
1785,26,admin,single,university_degree,0,1
1786,28,blue_collar,single,basic_9y,0,0
1787,29,technician,single,high_school,0,1
1788,28,services,single,professional_course,0,0
1789,23,technician,single,high_school,0,0
1790,30,admin,single,university_degree,0,1
1791,47,blue_collar,divorced,basic_9y,0,0
1792,29,admin,single,basic_9y,0,0
1793,37,blue_collar,divorced,basic_9y,0,1
1794,39,management,married,basic_4y,0,1
1795,45,entrepreneur,divorced,university_degree,0,1
1796,33,admin,married,high_school,0,0
1797,29,blue_collar,married,basic_6y,0,0
1798,30,admin,single,university_degree,0,1
1799,24,admin,married,high_school,0,1
1800,39,admin,single,high_school,0,0
1801,48,services,single,basic_4y,0,1
1802,37,technician,single,university_degree,0,0
1803,32,blue_collar,single,high_school,0,1
1804,43,blue_collar,married,basic_4y,0,1
1805,29,blue_collar,single,basic_4y,0,1
1806,42,blue_collar,married,,0,0
1807,23,technician,single,high_school,0,1
1808,60,retired,married,high_school,0,0
1809,36,entrepreneur,single,basic_9y,0,1
1810,26,blue_collar,single,basic_9y,0,1
